timestamp,frame_id,fps,depth_mean,depth_min,depth_max,depth_std
1777642447214.896,1558,18.76,1477.800,268,2678,418.774
1777642447364.978,1563,15.68,1478.184,268,2678,418.860
1777642447665.219,1573,12.60,1477.212,268,2667,419.241
1777642447755.299,1576,12.21,1478.236,268,3256,419.694
1777642447935.461,1582,10.54,1478.049,268,2690,418.672
1777642448055.571,1586,10.12,1478.091,268,2678,419.369
1777642448085.598,1587,15.63,1477.167,268,2690,419.466
1777642448115.625,1588,20.30,1477.159,268,3381,420.622
1777642448205.708,1591,17.84,1478.022,268,2690,418.837
1777642448385.875,1597,14.55,1477.036,269,2690,420.010
1777642448445.921,1599,22.00,1478.594,268,2678,418.377
1777642449106.246,1621,16.88,1477.152,268,2678,419.226
1777642449136.260,1622,19.38,1477.986,268,3274,419.146
1777642449196.288,1624,18.99,1477.484,269,2678,419.080
1777642449316.343,1628,16.34,1477.829,268,3157,419.693
1777642449346.356,1629,21.03,1478.001,268,2690,418.970
1777642449376.370,1630,23.23,1477.057,268,2678,419.255
1777642449706.682,1641,17.97,1477.366,268,2667,418.745
1777642449856.844,1646,24.45,1478.062,268,2678,419.306
1777642450067.074,1653,19.50,1477.070,268,2644,418.921
1777642450127.140,1655,19.21,1477.160,268,2690,419.213
1777642450397.441,1664,15.34,1478.340,268,2690,417.937
1777642450836.733,1673,12.38,1477.676,268,2667,419.822
1777642451492.082,1684,10.05,1478.545,268,2678,418.193
1777642451857.769,1690,8.95,1476.818,268,2702,419.849
1777642451980.955,1692,11.37,1477.394,268,2702,419.382
1777642452042.790,1693,14.02,1477.408,268,2702,418.977
1777642452420.795,1701,11.62,1477.130,268,2678,419.808
1777642452696.601,1706,10.39,1477.828,268,2690,418.836
1777642453088.615,1713,8.82,1477.182,268,2690,419.923
1777642453258.717,1716,11.05,1477.388,268,2667,419.097
1777642453430.077,1719,11.15,1477.983,268,2678,418.596
1777642453487.477,1720,15.57,1478.447,268,3274,419.324
1777642453834.809,1726,13.07,1477.678,268,2667,419.643
1777642454162.057,1732,11.16,1476.559,268,2690,420.317
1777642454491.890,1739,9.57,1478.146,268,2678,419.102
1777642454808.719,1745,8.58,1476.831,268,2678,419.467
1777642454915.275,1747,7.46,1477.234,268,2690,418.696
1777642455291.942,1754,10.39,1477.883,268,2667,419.463
1777642455455.144,1757,12.15,1476.467,268,2702,419.435
1777642455509.781,1758,16.60,1477.559,268,2678,418.636
1777642455564.537,1759,21.81,1477.364,268,2690,419.546
1777642455619.410,1760,24.44,1477.069,268,2655,418.987
1777642455729.512,1762,22.32,1477.374,269,2655,418.864
1777642455784.740,1763,25.31,1477.645,268,2678,418.983
1777642455839.639,1764,27.70,1478.372,268,2690,418.468
1777642455875.945,1765,55.33,1477.419,268,2678,419.931
1777642455912.251,1766,46.27,1477.850,268,2690,418.993
1777642455948.558,1767,42.65,1477.511,268,2690,419.528
1777642455984.864,1768,40.20,1478.221,269,2678,418.948
1777642456033.921,1769,37.42,1477.043,268,2678,419.961
1777642456330.292,1775,29.47,1477.890,268,2690,418.588
1777642456529.808,1779,24.15,1477.875,268,2690,419.619
1777642457240.298,1793,18.70,1478.210,268,2667,418.779
1777642457657.745,1802,14.97,1477.715,268,3173,418.596
1777642458692.813,1824,11.60,1477.651,268,2655,419.034
1777642459538.543,1843,9.14,1477.558,268,2714,419.644
1777642459582.406,1844,8.16,1477.349,268,2667,419.713
1777642459846.710,1850,19.38,1477.922,268,2702,419.697
1777642459979.590,1853,16.95,1478.043,268,2678,418.776
1777642460510.533,1865,13.43,1477.303,268,2714,419.352
1777642460793.131,1872,11.25,1477.450,268,2667,419.921
1777642460833.872,1873,18.64,1477.373,268,2690,419.076
1777642461119.961,1880,15.14,1476.834,268,2702,419.065
1777642461160.960,1881,20.29,1477.389,268,2702,420.135
1777642461490.115,1889,16.28,1477.614,268,2690,419.356
1777642461572.728,1891,16.28,1477.558,268,2678,419.489
1777642461614.082,1892,19.90,1477.657,268,2690,418.761
1777642461901.657,1899,16.14,1477.602,268,2655,418.877
1777642462022.182,1902,14.54,1478.180,268,2667,418.924
1777642462249.527,1908,12.12,1477.342,268,2714,419.375
1777642462325.396,1910,20.75,1477.169,268,2678,419.373
1777642462553.262,1916,16.95,1477.802,268,2678,419.066
1777642462591.278,1917,19.64,1477.045,268,2678,419.999
1777642462819.600,1923,16.07,1477.348,268,2678,419.632
1777642463454.167,1940,12.55,1476.750,268,2678,418.740
1777642463489.234,1941,10.75,1478.026,268,2678,419.479
1777642463699.405,1947,18.09,1478.353,268,2702,418.408
1777642463944.116,1954,14.80,1477.578,268,2678,418.823
1777642464118.586,1959,12.71,1477.078,268,2667,419.101
1777642464292.913,1964,11.21,1476.859,268,2667,419.640
1777642464413.441,1967,11.20,1477.149,268,2655,418.890
1777642464776.889,1978,9.16,1477.443,268,2702,419.508
1777642465065.081,1987,7.77,1477.455,268,2678,419.557
1777642465413.970,1998,6.60,1477.068,268,2678,419.110
1777642465652.034,2005,5.87,1477.353,268,2667,419.547
